Id_gracza;Imie;Nazwisko
6533;Arkadiusz;Mikita
6534;Krzysztof;Suchta
6535;Jerzy;Sadlak
6536;Stefan;Kukier
6537;Nataniel;Rembisz
6538;Blanka;Wielądek
6539;Mateusz;Plona
6540;Albert;Janduła
6541;Eliza;Zatoń
6542;Blanka;Zaczyk
6543;Sara;Chmara
6544;Inga;Holeksa
6545;Bianka;Żabka
6546;Ewelina;Labocha
6547;Kajetan;Dąbal
6548;Karol;Laszuk
6549;Sonia;Związek
6550;Alan;Dudziec
6551;Adam;Heller
6552;Jan;Wykręt
6553;Bianka;Maleszka
6554;Róża;Wojtczuk
6555;Tadeusz;Szulim
6556;Nataniel;Kroczak
6557;Apolonia;Dyczko
6558;Ada;Lament
6559;Aurelia;Dobroń
6560;Marika;Urynowicz
6561;Hubert;Siemek
6562;Sebastian;Dmoch
6563;Olga;Dawiec
6564;Ada;Kuczak
6565;Ida;Smutek
6566;Elżbieta;Henke
6567;Kalina;Piotrowiak
6568;Kaja;Ćwierz
6569;Ewa;Dukat
6570;Eliza;Wochnik
6571;Antoni;Sydor
6572;Angelika;Fabiszak
6573;Oskar;Puch
6574;Klara;Sławik
6575;Cezary;Wlaźlak
6576;Oliwier;Wojtera
6577;Norbert;Grześków
6578;Stanisław;Tomzik
6579;Kaja;Łodyga
6580;Adam;Uliczka
6581;Aleksander;Tylus
6582;Marcin;Kęsek
6583;Natasza;Staśko
6584;Agnieszka;Gryska
6585;Anna Maria;Strzelczak
6586;Dariusz;Misiaszek
6587;Franciszek;Tylec
6588;Gabriel;Hojka
6589;Gaja;Majtczak
6590;Oliwier;Kajstura
6591;Daniel;Orkisz
6592;Karol;Kulczak
6593;Jerzy;Kutnik
6594;Jakub;Flasza
6595;Andrzej;Ciaś
6596;Wojciech;Żuchowicz
6597;Leon;Chojak
6598;Monika;Nabiałek
6599;Rozalia;Wołoszczuk
6600;Albert;Zybura
6601;Mateusz;Zięcik
6602;Kamil;Szatko
6603;Jakub;Hajdasz
6604;Eliza;Rajczyk
6605;Tola;Dziewa
6606;Monika;Szkatuła
6607;Marianna;Gabara
6608;Aleks;Brojek
6609;Lidia;Zinkiewicz
6610;Dawid;Budkiewicz
6611;Jakub;Huber
6612;Miłosz;Wilma
6613;Gaja;Trzcionka
6614;Sandra;Stoltman
6615;Alex;Mueller
6616;Juliusz;Murat
6617;Wiktor;Hadaś
6618;Nicole;Melcer
6619;Natan;Kucab
6620;Oliwier;Kałwa
6621;Marianna;Ścibisz
6622;Bartek;Błądek
6623;Bartek;Barcz
6624;Mariusz;Drewa
6625;Eliza;Waleczek
6626;Oliwier;Broniarek
6627;Blanka;Kamyszek
6628;Roksana;Latuszek
6629;Dorota;Gołofit
6630;Jerzy;Adamiuk
6631;Sebastian;Gonsior
6632;Cezary;Drózd
6633;Dawid;Komisarek
6634;Aurelia;Pałyga
6635;Julianna;Tekiela
6636;Kamila;Dawiec
6637;Krystyna;Drążyk
6638;Melania;Boguś
6639;Szymon;Dworniczak
6640;Sara;Wowra
6641;Krystian;Marcol
6642;Leonard;Wielgo
6643;Aniela;Olbrych
6644;Witold;Tomalik
6645;Damian;Namysł
6646;Julita;Ciaś
6647;Gustaw;Golenia
6648;Gaja;Kaczmarkiewicz
6649;Sara;Turczyk
6650;Anna Maria;Janowiak
6651;Tadeusz;Deryło
6652;Julian;Świt
6653;Jerzy;Dacko
6654;Adrian;Śleziak
6655;Adrianna;Wołoch
6656;Bianka;Wszoła
6657;Mieszko;Hadam
6658;Albert;Naglik
6659;Anita;Sierota
6660;Stefan;Ligenza
6661;Iwo;Pytlarz
6662;Eryk;Zacharewicz
6663;Robert;Wenzel
6664;Klara;Ogonek
6665;Nicole;Tarasek
6666;Gustaw;Filek
6667;Anna Maria;Plona
6668;Roksana;Zubowicz
6669;Miłosz;Lato
6670;Kaja;Miszkiel
6671;Julita;Matacz
6672;Anastazja;Leśko
6673;Kacper;Matyka
6674;Natasza;Gołas
6675;Dariusz;Rejek
6676;Lidia;Grabara
6677;Mikołaj;Honkisz
6678;Ida;Paśnik
6679;Michał;Pal
6680;Błażej;Aleksiejuk
6681;Kalina;Rorat
6682;Sebastian;Walocha
6683;Marek;Walencik
6684;Maurycy;Citko
6685;Eryk;Knieć
6686;Norbert;Żybura
6687;Stefan;Dyszkiewicz
6688;Krystian;Ankiewicz
6689;Dagmara;Godyń
6690;Urszula;Jędral
6691;Fryderyk;Sinkiewicz
6692;Błażej;Kwapisiewicz
6693;Melania;Komisarczyk
6694;Fabian;Wydrych
6695;Gaja;Ścibior
6696;Kornel;Orwat
6697;Janina;Kudlak
6698;Nataniel;Żymełka
6699;Agnieszka;Korab
6700;Gabriel;Pacocha
6701;Albert;Bałdys
6702;Witold;Skonieczka
6703;Krystyna;Bork
6704;Sylwia;Masny
6705;Leonard;Olearczyk
6706;Dorota;Małycha
6707;Dagmara;Gul
6708;Tobiasz;Karkocha
6709;Anita;Leszczuk
6710;Apolonia;Łabno
6711;Kaja;Matus
6712;Dagmara;Banyś
6713;Igor;Młyńczak
6714;Marika;Czesak
6715;Patryk;Bruś
6716;Kacper;Stanuch
6717;Natasza;Terka
6718;Fabian;Białasik
6719;Karol;Jargiło
6720;Piotr;Szyndler
6721;Filip;Wasil
6722;Oliwier;Zyga
6723;Oliwier;Łosiak
6724;Konrad;Pitek
6725;Maciej;Wiszowaty
6726;Alan;Żymełka
6727;Wiktor;Rzońca
6728;Kacper;Leoniak
6729;Szymon;Imiołczyk
6730;Tomasz;Grądziel
6731;Damian;Pawlaczek
6732;Urszula;Witas
6733;Marcel;Wasiuk
6734;Blanka;Droździel
6735;Wiktor;Mitoraj
6736;Mateusz;Szott
6737;Marcelina;Kołaczyk
6738;Marcelina;Kontny
6739;Klara;Giezek
6740;Jakub;Ledzion
6741;Kornelia;Mueller
6742;Jerzy;Sobstyl
6743;Bianka;Potoczek
6744;Anita;Konrad
6745;Alan;Madzia
6746;Lidia;Lang
6747;Norbert;Dłubak
6748;Blanka;Stanisławczyk
6749;Ewelina;Koniec
6750;Ewelina;Patrzałek
6751;Kornelia;Kozaczuk
6752;Urszula;Pezda
6753;Aurelia;Kosiak
6754;Patryk;Kazior
6755;Marianna;Suszko
6756;Ignacy;Machniak
6757;Radosław;Świt
6758;Dorota;Capała
6759;Dagmara;Habdas
6760;Cezary;Gosz
6761;Monika;Dudczak
6762;Aurelia;Wakuła
6763;Gustaw;Wojtczuk
6764;Adrianna;Wojciech
6765;Ernest;Paszkowiak
6766;Aurelia;Linka
6767;Marianna;Żakiewicz
6768;Hubert;Tyniec
6769;Arkadiusz;Hadam
6770;Alex;Parda
6771;Angelika;Waleczek
6772;Tymoteusz;Skiepko
6773;Roksana;Piersa
6774;Malwina;Barej
6775;Nicole;Szmuc
6776;Bianka;Nalazek
6777;Fryderyk;Nastały
6778;Witold;Guzdek
6779;Ewelina;Czermak
6780;Olgierd;Straszak
6781;Inga;Lempart
6782;Karol;Nowotka
6783;Kazimierz;Nestorowicz
6784;Natasza;Maciocha
6785;Filip;Dulas
6786;Aniela;Neubauer
6787;Sylwia;Hajdas
6788;Kornel;Skalik
6789;Elżbieta;Kułach
6790;Karina;Jarka
6791;Marcelina;Kapka
6792;Kamil;Pędrak
6793;Agnieszka;Walusiak
6794;Liwia;Grzech
6795;Gaja;Pajda
6796;Antoni;Dziełak
6797;Olga;Misiarz
6798;Nela;Rudowicz
6799;Ewelina;Antończak
6800;Janina;Patrzałek
6801;Marcelina;Rubin
6802;Sylwia;Kusyk
6803;Róża;Rajda
6804;Dagmara;Świergiel
6805;Ewelina;Detka
6806;Lidia;Steckiewicz
6807;Kamila;Komisarczyk
6808;Alex;Toborek
6809;Aurelia;Pietrusiak
6810;Tomasz;Kurzyna
6811;Wiktor;Palica
6812;Eliza;Cięciwa
6813;Sylwia;Rajczyk
6814;Kazimierz;Dymarczyk
6815;Ewelina;Hajder
6816;Liwia;Kwasek
6817;Sara;Droździk
6818;Tobiasz;Kulus
6819;Jakub;Lament
6820;Anna Maria;Kuczaj
6821;Róża;Ziniewicz
6822;Mieszko;Lesisz
6823;Anita;Fuławka
6824;Natan;Burzawa
6825;Damian;Polewka
6826;Paweł;Pytko
6827;Sara;Galik
6828;Stefan;Bachanek
6829;Konrad;Melka
6830;Tadeusz;Granat
6831;Antoni;Freitag
6832;Anastazja;Szołtysik
6833;Tadeusz;Owsiany
6834;Dorota;Smutek
6835;Stefan;Łuczyk
6836;Róża;Smagacz
6837;Mariusz;Taranek
6838;Anita;Potoczna
6839;Dawid;Ekert
6840;Jan;Suchora
6841;Maciej;Berek
6842;Ewelina;Bartoś
6843;Melania;Szkatuła
6844;Liwia;Wojciech
6845;Krystian;Chaberek
6846;Jędrzej;Buława
6847;Marcin;Bałazy
6848;Alex;Teter
6849;Natan;Serzysko
6850;Klara;Korzeniak
6851;Anita;Myrcik
6852;Sara;Nieścior
6853;Borys;Kacperczyk
6854;Kamila;Bełza
6855;Wiktor;Lampart
6856;Patryk;Malara
6857;Tola;Pancerz
6858;Stanisław;Suchojad
6859;Julianna;Rasała
6860;Nicole;Rzucidło
6861;Monika;Patalas
6862;Ernest;Ligenza
6863;Kalina;Dietrich
6864;Karina;Cebulak
6865;Dorota;Palica
6866;Szymon;Mich
6867;Krzysztof;Podsiedlik
6868;Damian;Czubaszek
6869;Dorota;Karmelita
6870;Sara;Miśko
6871;Liwia;Bek
6872;Tadeusz;Kloch
6873;Sonia;Abramczuk
6874;Krzysztof;Pupek
6875;Sara;Palej
6876;Ernest;Rasała
6877;Albert;Lada
6878;Wojciech;Walocha
6879;Daniel;Buk
6880;Natan;Pela
6881;Paweł;Gadzała
6882;Krystyna;Dorna
6883;Marcin;Stępka
6884;Maksymilian;Kinal
6885;Nikodem;Janasz
6886;Dominik;Sornat
6887;Klara;Zadora
6888;Sylwia;Jakimiak
6889;Mikołaj;Ciastek
6890;Anastazja;Obarzanek
6891;Błażej;Smela
6892;Bartek;Wocial
6893;Jędrzej;Szmurło
6894;Fabian;Buszka
6895;Alan;Bogdał
6896;Dariusz;Graś
6897;Aniela;Witka
6898;Ignacy;Lazarek
6899;Iwo;Bystrek
6900;Gaja;Świątkiewicz
6901;Damian;Cichos
6902;Mateusz;Szczepaniec
6903;Justyna;Kuzia
6904;Blanka;Elwart
6905;Arkadiusz;Siemek
6906;Lidia;Naumiuk
6907;Tymoteusz;Soroko
6908;Oliwier;Jachimczak
6909;Nikodem;Wabik
6910;Gustaw;Wyskiel
6911;Borys;Chomiuk
6912;Kornelia;Szpara
6913;Maks;Wierzchoń
6914;Kaja;Tabak
6915;Marcin;Zbroja
6916;Inga;Snoch
6917;Marika;Olko
6918;Adam;Kukuczka
6919;Kamil;Krasa
6920;Konrad;Wójt
6921;Sebastian;Dębniak
6922;Mieszko;Płaneta
6923;Sylwia;Prochownik
6924;Tomasz;Wawrzkiewicz
6925;Sandra;Wojtalik
6926;Fabian;Hewelt
6927;Sara;Buza
6928;Dorota;Dzwonnik
6929;Patryk;Podgórny
6930;Maksymilian;Gęgotek
6931;Marianna;Dejneka
6932;Grzegorz;Żok
6933;Arkadiusz;Skrzecz
6934;Olgierd;Polakiewicz
6935;Ewa;Jakimiak
6936;Marcelina;Węgier
6937;Emil;Biesaga
6938;Roksana;Kwak
6939;Maciej;Bandyk
6940;Janina;Gral
6941;Sonia;Gustaw
6942;Maks;Sobkiewicz
6943;Radosław;Wołk
6944;Justyna;Duczmal
6945;Kornelia;Dworniczak
6946;Łukasz;Lewko
6947;Kamila;Dąbkiewicz
6948;Monika;Karpeta
6949;Bruno;Dorobisz
6950;Konstanty;Sałuda
6951;Mariusz;Smolka
6952;Julita;Hajdukiewicz
6953;Sonia;Tyka
6954;Anita;Staniaszek
6955;Bianka;Ligas
6956;Grzegorz;Gorol
6957;Artur;Piejko
6958;Kamil;Fabiańczyk
6959;Nicole;Kansy
6960;Sonia;Serwa
6961;Lidia;Bakiera
6962;Konrad;Czura
6963;Kaja;Mzyk
6964;Franciszek;Łasica
6965;Adrian;Latko
6966;Albert;Chojak
6967;Bartek;Giedrojć
6968;Borys;Szkatuła
6969;Maksymilian;Korzekwa
6970;Jerzy;Delikat
6971;Witold;Fogel
6972;Maks;Dziadowicz
6973;Kacper;Łuszczak
6974;Malwina;Bukowiec
6975;Rozalia;Golisz
6976;Ignacy;Kubaczyk
6977;Blanka;Bronka
6978;Marcelina;Sadoch
6979;Tobiasz;Deneka
6980;Janina;Klejna
6981;Juliusz;Sztuczka
6982;Aurelia;Klimko
6983;Kaja;Słupik
6984;Aurelia;Brach
6985;Apolonia;Czosnyka
6986;Wojciech;Rusiniak
6987;Adrianna;Sadlak
6988;Anita;Siemek
6989;Paweł;Klimko
6990;Anna Maria;Hus
6991;Fryderyk;Sych
6992;Kalina;Wielądek
6993;Dawid;Mikłaszewicz
6994;Oskar;Węgrzyniak
6995;Elżbieta;Mazanek
6996;Dawid;Sycz
6997;Arkadiusz;Deluga
6998;Angelika;Warczak
6999;Malwina;Makaruk
7000;Liwia;Hajduga
7001;Konstanty;Matejczuk
7002;Antoni;Olchawa
7003;Hubert;Hejna
7004;Gustaw;Piegza
7005;Gaja;Winek
7006;Justyna;Szyja
7007;Józef;Pułka
7008;Julianna;Mrózek
7009;Anita;Wochnik
7010;Agnieszka;Zieja
7011;Bartek;Słaba
7012;Nikodem;Fijak
7013;Kalina;Minkina
7014;Sylwia;Mielcarz
7015;Urszula;Widuch
7016;Anita;Lisak
7017;Robert;Drost
7018;Cezary;Gabryszak
7019;Jeremi;Sadza
7020;Bartek;Zięcik
7021;Aniela;Sawko
7022;Janina;Gmur
7023;Franciszek;Kasak
7024;Tomasz;Hajdasz
7025;Jerzy;Zugaj
7026;Jan;Troć
7027;Aleks;Smutek
7028;Łukasz;Osial
7029;Oliwier;Groth
7030;Elżbieta;Such
7031;Marika;Żach
7032;Olaf;Stawinoga
7033;Krystian;Apanowicz
7034;Agnieszka;Jamroz
7035;Jan;Gajdzik
7036;Filip;Wieczerzak
7037;Natan;Nędzi
7038;Ida;Dusik
7039;Anita;Rajchel
7040;Sandra;Ulewicz
7041;Marcin;Boduch
7042;Jerzy;Nagel
7043;Olgierd;Chochół
7044;Przemysław;Jeszka
7045;Klara;Godyń
7046;Norbert;Rudzik
7047;Stanisław;Kałek
7048;Kalina;Józwik
7049;Fabian;Prucnal
7050;Adrianna;Wowra
7051;Patryk;Berendt
7052;Anastazja;Kuszyk
7053;Ernest;Olkowicz
7054;Kamil;Łosiak
7055;Rafał;Kozień
7056;Mariusz;Matuszyk
7057;Ada;Komander
7058;Ignacy;Warczak
7059;Maks;Pazik
7060;Sara;Pianka
7061;Jakub;Dyka
7062;Angelika;Garncarek
7063;Adrian;Bazydło
7064;Ignacy;Gruchot
7065;Aniela;Hadała
7066;Urszula;Jargiło
7067;Gustaw;Pierchała
7068;Urszula;Sado
7069;Nela;Pyza
7070;Artur;Radke
7071;Róża;Rysz
7072;Stanisław;Wyroślak
7073;Jeremi;Paleń
7074;Elżbieta;Dycha
7075;Nela;Ulewicz
7076;Sonia;Ciećko
7077;Olaf;Sieczko
7078;Malwina;Kasznia
7079;Sonia;Słonka
7080;Mikołaj;Boryczko
7081;Borys;Kwapień
7082;Julita;Śmieszek
7083;Anna Maria;Salomon
7084;Dominik;Hyży
7085;Rafał;Litwiniuk
7086;Ewelina;Salawa
7087;Nikodem;Jarczyk
7088;Janina;Wijata
7089;Leon;Wizner
7090;Aleks;Kopik
7091;Cyprian;Zbrożek
7092;Karina;Tatarczyk
7093;Stefan;Bełz
7094;Aniela;Gregorowicz
7095;Tymon;Kiepas
7096;Adam;Rząca
7097;Tymoteusz;Knieć
7098;Aniela;Gasek
7099;Krystyna;Dolega
7100;Kamil;Jaszczur
7101;Nikodem;Moneta
7102;Bianka;Kyc
7103;Olgierd;Frydrychowicz
7104;Ignacy;Thomas
7105;Melania;Groborz
7106;Dominik;Dziewit
7107;Artur;Buczma
7108;Rozalia;Ciuba
7109;Inga;Piłka
7110;Sonia;Heczko
7111;Natasza;Piszcz
7112;Agnieszka;Krauza
7113;Bianka;Bekus
7114;Krystyna;Kozdrój
7115;Maciej;Leszczyk
7116;Gaja;Waloszek
7117;Lidia;Walenciak
7118;Apolonia;Andrzejuk
7119;Nicole;Kleban
7120;Kamila;Misiaszek
7121;Anna Maria;Skałka
7122;Bianka;Pela
7123;Adrianna;Gasek
7124;Leon;Zaniewicz
7125;Cezary;Słaba
7126;Oliwier;Młynarz
7127;Marika;Fiutak
7128;Urszula;Galuba
7129;Marcel;Botor
7130;Fabian;Szumna
7131;Mariusz;Dyszy
7132;Julianna;Kaczmarkiewicz
7133;Róża;Kazana
7134;Róża;Felisiak
7135;Janina;Dargacz
7136;Sonia;Kara
7137;Kamil;Starzak
7138;Sylwia;Smela
7139;Aleksander;Wisz
7140;Róża;Balawender
7141;Ksawery;Berek
7142;Mateusz;Drygas
7143;Hubert;Kurach
7144;Bianka;Szara
7145;Sara;Antoń
7146;Olga;Prażuch
7147;Tobiasz;Pyszny
7148;Antoni;Porwoł
7149;Anastazja;Żymełka
7150;Tomasz;Gorol
7151;Kajetan;Mamcarz
7152;Wojciech;Berus
7153;Kamila;Mszyca
7154;Janina;Bawoł
7155;Przemysław;Piechura
7156;Józef;Marko
7157;Kamila;Cieciura
7158;Marianna;Klorek
7159;Mariusz;Klęk
7160;Roksana;Węgrzynek
7161;Dorota;Tywoniuk
7162;Blanka;Blank
7163;Blanka;Choina
7164;Karina;Druszcz
7165;Józef;Kozaczuk
7166;Dorota;Skoneczna
7167;Ida;Wyrwał
7168;Stanisław;Grygo
7169;Franciszek;Korzeniak
7170;Bruno;Schubert
7171;Borys;Rezler
7172;Sebastian;Szumacher
7173;Julita;Poniedziałek
7174;Ewa;Kraszkiewicz
7175;Ewelina;Wesoły
7176;Jędrzej;Gawliczek
7177;Janina;Kuzia
7178;Marianna;Nawój
7179;Marianna;Sommer
7180;Aniela;Rurarz
7181;Apolonia;Wac
7182;Julita;Heba
7183;Łukasz;Łyczek
7184;Justyna;Betka
7185;Adrianna;Samulak
7186;Paweł;Porzucek
7187;Eliza;Mućko
7188;Monika;Pałęga
7189;Ksawery;Osipowicz
7190;Bruno;Portka
7191;Bianka;Kielan
7192;Sonia;Simon
7193;Janina;Butrym
7194;Mikołaj;Kamieniak
7195;Szymon;Cymer
7196;Stefan;Bobel
7197;Agnieszka;Chlebek
7198;Ksawery;Fidos
7199;Bianka;Godyń
7200;Natasza;Betlej
7201;Karol;Maculewicz
7202;Eryk;Świech
7203;Jacek;Ogłaza
7204;Rozalia;Stefanik
7205;Michał;Mamcarz
7206;Marika;Nowrot
7207;Urszula;Brańka
7208;Sonia;Bilik
7209;Nicole;Dąbal
7210;Gabriel;Dawiec
7211;Julianna;Stochaj
7212;Apolonia;Banyś
7213;Ada;Jaje
7214;Janina;Skutnik
7215;Adam;Leoniuk
7216;Klara;Fleszar
7217;Albert;Nickel
7218;Natasza;Dynak
7219;Aleks;Szykuła
7220;Ksawery;Dzika
7221;Kornelia;Brodawka
7222;Agnieszka;Dudała
7223;Lidia;Betlej
7224;Tomasz;Wyrwał
7225;Aniela;Kościukiewicz
7226;Kalina;Czak
7227;Klara;Kryszkiewicz
7228;Eliza;Broszkiewicz
7229;Gabriel;Kmak
7230;Karina;Łaś
7231;Kamila;Sydor
7232;Dariusz;Wołkowicz
7233;Borys;Sochaj
7234;Jan;Smolka
7235;Kaja;Andrukiewicz
7236;Miłosz;Beśka
7237;Olga;Kopiczko
7238;Nela;Budniak
7239;Malwina;Dudczak
7240;Aleksander;Gerlach
7241;Oskar;Grzejszczak
7242;Malwina;Samiec
7243;Kaja;Kościukiewicz
7244;Kalina;Florian
7245;Agnieszka;Zinkiewicz
7246;Ryszard;Piersa
7247;Sara;Kowala
7248;Apolonia;Turoń
7249;Piotr;Darłak
7250;Kacper;Skotarek
7251;Albert;Stranc
7252;Fabian;Sierota
7253;Grzegorz;Wowra
7254;Oliwier;Bobko
7255;Gabriel;Kamyk
7256;Artur;Kondej
7257;Klara;Krakowczyk
7258;Nela;Skwira
7259;Stefan;Gabryelczyk
7260;Agnieszka;Jasnoch
7261;Liwia;Jamroży
7262;Julian;Tofil
7263;Fryderyk;Moczko
7264;Paweł;Łęgowik
7265;Nataniel;Hornik
7266;Julianna;Witan
7267;Liwia;Droś
7268;Marianna;Wielgo
7269;Leonard;Myszk
7270;Kaja;Janasz
7271;Anna Maria;Bernatowicz
7272;Natasza;Zyzik
7273;Sandra;Bakalarczyk
7274;Ernest;Słoń
7275;Ewa;Machul
7276;Gabriel;Wichłacz
7277;Julian;Koźlak
7278;Sebastian;Oczkowicz
7279;Justyna;Snoch
7280;Norbert;Hudzik
7281;Grzegorz;Kierat
7282;Anita;Niećko
7283;Sonia;Szajna
7284;Damian;Komander
7285;Marianna;Dziedzina
7286;Monika;Walenciak
7287;Maks;Wojtalik
7288;Anna Maria;Janc
7289;Michał;Łuczkiewicz
7290;Cyprian;Nowek
7291;Julianna;Pyś
7292;Kamil;Burzec
7293;Alex;Bogusiewicz
7294;Dawid;Wiertelak
7295;Mateusz;Usarek
7296;Jędrzej;Cich
7297;Anita;Łapaj
7298;Krzysztof;Salawa
7299;Aniela;Sadowy
7300;Kornelia;Zyguła
7301;Lidia;Trojanowicz
7302;Artur;Forma
7303;Anita;Szczypek
7304;Aleksander;Kobel
7305;Dorota;Stanclik
7306;Kacper;Gzyl
7307;Eliza;Strzyż
7308;Lidia;Bachanek
7309;Sonia;Bryda
7310;Tomasz;Trzepizur
7311;Agnieszka;Kik
7312;Sandra;Kiliszek
7313;Arkadiusz;Rząca
7314;Roksana;Kukuczka
7315;Malwina;Mytnik
7316;Przemysław;Ficner
7317;Adam;Galek
7318;Nela;Boś
7319;Marcel;Buchalik
7320;Anita;Gaudyn
7321;Elżbieta;Soczówka
7322;Kalina;Rećko
7323;Piotr;Bulanda
7324;Aurelia;Brojek
7325;Lidia;Troć
7326;Kaja;Szałata
7327;Julita;Kliszcz
7328;Patryk;Drela
7329;Dariusz;Kucharz
7330;Aleks;Trzmiel
7331;Aniela;Jaszczyszyn
7332;Juliusz;Masny
7333;Julian;Pacura
7334;Leon;Wiesiołek
7335;Witold;Bracha
7336;Jeremi;Matyjas
7337;Błażej;Klyta
7338;Aleksander;Lepa
7339;Jerzy;Dylong
7340;Kaja;Krenc
7341;Ewa;Bereś
7342;Sonia;Małycha
7343;Elżbieta;Hawro
7344;Marcelina;Drobot
7345;Kalina;Kolendo
7346;Natasza;Śleziak
7347;Krzysztof;Harasimiuk
7348;Antoni;Gul
7349;Kazimierz;Moryc
7350;Róża;Dziadura
7351;Arkadiusz;Wylegała
7352;Natan;Mordal
7353;Miłosz;Macha
7354;Julian;Wiencek
7355;Tola;Rajczyk
7356;Marika;Dziurdzia
7357;Aleks;Melcer
7358;Radosław;Kuza
7359;Kornel;Surdel
7360;Dorota;Dorynek
7361;Ksawery;Neska
7362;Konstanty;Malesza
7363;Juliusz;Czosnyka
7364;Marianna;Zbylut
7365;Nela;Antończak
7366;Adam;Solarek
7367;Róża;Ryznar
7368;Stanisław;Polasik
7369;Ada;Wiesiołek
7370;Cezary;Wołczyk
7371;Sandra;Matacz
7372;Elżbieta;Cylwik
7373;Dominik;Poleszak
7374;Stefan;Cader
7375;Marcelina;Jakoniuk
7376;Patryk;Kurda
7377;Sara;Bąbol
7378;Iwo;Mitoraj
7379;Konstanty;Kreczmer
7380;Jan;Wośko
7381;Kamila;Pociask
7382;Dominik;Potyrała
7383;Łukasz;Prokopiak
7384;Justyna;Morawiak
7385;Konstanty;Heba
7386;Rozalia;Fiołek
7387;Wojciech;Gajowiak
7388;Sylwia;Roda
7389;Nikodem;Toma
7390;Agnieszka;Niedojadło
7391;Maurycy;Skup
7392;Juliusz;Pielech
7393;Sebastian;Jachimczyk
7394;Dariusz;Nieścior
7395;Aniela;Zmyślony
7396;Julianna;Gwara
7397;Olga;Strug
7398;Marika;Stypka
7399;Julianna;Dziadkowiec
7400;Nela;Janic
7401;Hubert;Goworek
7402;Klara;Hendzel
7403;Kalina;Zapaśnik
7404;Rozalia;Pytlarz
7405;Nela;Jaracz
7406;Elżbieta;Kuban
7407;Agnieszka;Soroko
7408;Sonia;Śmieja
7409;Robert;Dyka
7410;Melania;Witoń
7411;Karina;Kuropatwa
7412;Leon;Macek
7413;Inga;Rawa
7414;Fabian;Grodek
7415;Natasza;Sklorz
7416;Apolonia;Plona
7417;Cezary;Matejuk
7418;Marianna;Miśkowiec
7419;Olga;Damian
7420;Róża;Matusewicz
7421;Konrad;Pałac
7422;Marianna;Dziewa
7423;Ada;Leks
7424;Kalina;Siwa
7425;Błażej;Gajowiak
7426;Kornelia;Murach
7427;Monika;Hetmańczyk
7428;Cyprian;Ciaś
7429;Dagmara;Golan
7430;Wiktor;Kuder
7431;Jakub;Malecha
7432;Melania;Bodziony
7433;Szymon;Omiotek
7434;Ida;Witas
7435;Karina;Włodyka
7436;Kaja;Pudełek
7437;Igor;Lemke
7438;Wojciech;Fac
7439;Michał;Tereszkiewicz
7440;Aurelia;Godyń
7441;Nicole;Wiesiołek
7442;Jędrzej;Kacperek
7443;Ewa;Osojca
7444;Klara;Pyszka
7445;Rozalia;Chaberek
7446;Anna Maria;Ostręga
7447;Robert;Muc
7448;Sonia;Handzel
7449;Justyna;Sado
7450;Malwina;Górkiewicz
7451;Sara;Waloch
7452;Tola;Olesiejuk
7453;Anna Maria;Superson
7454;Ryszard;Radko
7455;Ksawery;Bryczek
7456;Franciszek;Patoka
7457;Kornelia;Lewicz
7458;Julianna;Powierża
7459;Karol;Kapral
7460;Kamila;Bitner
7461;Tadeusz;Matejuk
7462;Jakub;Penkala
7463;Agnieszka;Chołody
7464;Tomasz;Pagacz
7465;Sara;Dziuda
7466;Kalina;Greszta
7467;Tymon;Gierach
7468;Borys;Daraż
7469;Tobiasz;Dobosiewicz
7470;Marika;Albin
7471;Elżbieta;Błądek
7472;Patryk;Iwańczyk
7473;Dorota;Gąszczak
7474;Cyprian;Kiedrowicz
7475;Sonia;Usarek
7476;Sonia;Dzikiewicz
7477;Inga;Bobik
7478;Maks;Towarek
7479;Eliza;Rubacha
7480;Tymon;Nieradko
7481;Hubert;Sojda
7482;Malwina;Kurach
7483;Miłosz;Doktór
7484;Mieszko;Tylka
7485;Mikołaj;Latuszek
7486;Nicole;Zawodnik
7487;Julianna;Komsta
7488;Eliza;Chojna
7489;Błażej;Dąbrowicz
7490;Krzysztof;Bazylewicz
7491;Klara;Kalota
7492;Liwia;Samol
7493;Eliza;Dyś
7494;Oliwier;Seweryniak
7495;Filip;Siudek
7496;Julian;Jakimiak
7497;Kalina;Kozdrój
7498;Krystian;Małyszek
7499;Dariusz;Staciwa
7500;Mikołaj;Ochal
7501;Błażej;Merchel
7502;Tymoteusz;Balcewicz
7503;Robert;Żelazek
7504;Janina;Wiszowata
7505;Elżbieta;Hanzel
7506;Olaf;Klos
7507;Tola;Jędrasiak
7508;Sylwia;Syldatk
7509;Malwina;Macek
7510;Roksana;Forma
7511;Natan;Skolik
7512;Jerzy;Fornalik
7513;Olgierd;Morgała
7514;Krystian;Wasążnik
7515;Aurelia;Hanas
7516;Mateusz;Detka
7517;Łukasz;Kustosz
7518;Sonia;Leoniak
7519;Eryk;Korab
7520;Marianna;Kołaczyk
7521;Nicole;Fiołek
7522;Gabriel;Wendt
7523;Nela;Kurp
7524;Roksana;Grzech
7525;Kamil;Oleksa
7526;Dorota;Kujda
7527;Dorota;Gregorowicz
7528;Adam;Kurpisz
7529;Apolonia;Wypiór
7530;Jan;Och
7531;Tomasz;Skubis
7532;Błażej;Calik
7533;Karina;Widuch
7534;Emil;Powała
